size,sizeNext,swab_id,time,Day,individual,density,weight,svl,sex,ze_tadpoles,tank_num,ze_frogs,num_infected,cum_ze_frogs,cum_ze_tadpoles
5.808,12.76,MDF10_16_Oct1,7.0,74.0,MDF10_16,16.0,6.7,40.6, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
12.76,0.0,MDF10_16_Dec4,63.0,137.0,MDF10_16,16.0,7.5,43.4, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,26.624,MDF10_17_Sep3,9.0,46.0,MDF10_17,16.0,8.1,44.3,,1866.816,10.0,86863.264,16.0,86863.264,1866.816
26.624,73.832,MDF10_17_Sep11,8.0,54.0,MDF10_17,16.0,8.9,44.5, M,28.32,10.0,15620.48,17.0,102483.744,1895.136
73.832,9089.176,MDF10_17_Sep18,7.0,61.0,MDF10_17,16.0,8.9,44.2,,8.616,10.0,888.944,16.0,103372.688,1903.752
9089.176,21113.168,MDF10_17_Sep24,6.0,67.0,MDF10_17,16.0,8.6,45.1, M,87.552,10.0,10569.472,17.0,113942.16,1991.304
21113.168,40786.36,MDF10_17_Oct1,7.0,74.0,MDF10_17,16.0,9.5,43.9, M,46.768,10.0,21379.952,16.0,135322.112,2038.072
40786.36,0.0,MDF10_17_Dec4,63.0,137.0,MDF10_17,16.0,9.4,44.1, M,33.36,10.0,41155.584,16.0,176477.696,2071.432
0.0,0.0,MDF11_1_Jul25,5.0,5.0,MDF11_1,4.0,9.2,46.7, F,821.352,11.0,0.0,0.0,0.0,821.352
0.0,0.0,MDF11_1_Jul31,6.0,11.0,MDF11_1,4.0,9.7,46.2, F,389.272,11.0,0.0,0.0,0.0,1210.624
0.0,5.016,MDF11_1_AUG7,7.0,18.0,MDF11_1,4.0,8.1,44.4, F,972.408,11.0,0.0,0.0,0.0,2183.032
5.016,4.32,MDF11_1_Aug14,7.0,25.0,MDF11_1,4.0,7.6,45.6, F,1379.16,11.0,36.776,4.0,36.776,3562.192
4.32,3910.976,MDF11_1_Aug21,7.0,32.0,MDF11_1,4.0,7.9,45, F,1341.584,11.0,4284.424,4.0,4321.2,4903.776
3910.976,737.552,MDF11_1_Aug27,5.0,37.0,MDF11_1,4.0,8.2,43.7, F,339.592,11.0,31748.32,4.0,36069.52,5243.368
737.552,4588.504,MDF11_1_Sep3,9.0,46.0,MDF11_1,4.0,8.0,44.9, F,179.008,11.0,30188.584,4.0,66258.104,5422.376
4588.504,180.368,MDF11_1_Sep11,8.0,54.0,MDF11_1,4.0,8.8,45.3, F,28.728,11.0,40099.928,4.0,106358.032,5451.104
180.368,7.664,MDF11_1_Sep18,7.0,61.0,MDF11_1,4.0,8.7,46.2, F,7.656,11.0,441.752,4.0,106799.784,5458.76
7.664,0.0,MDF11_1_Sep24,6.0,67.0,MDF11_1,4.0,9.0,45.6, F,10.432,11.0,300.072,4.0,107099.856,5469.192
0.0,0.0,MDF11_1_Oct1,7.0,74.0,MDF11_1,4.0,10.0,47, F,0.0,11.0,9.128,3.0,107108.984,5469.192
0.0,7.512,MDF11_1_Dec4,63.0,137.0,MDF11_1,4.0,9.8,45, F,2.976,11.0,0.0,0.0,107108.984,5472.168
0.0,0.0,MDF11_2_Jul25,5.0,5.0,MDF11_2,4.0,6.0,42, M,821.352,11.0,0.0,0.0,0.0,821.352
0.0,0.0,MDF11_2_Jul31,6.0,11.0,MDF11_2,4.0,5.6,45.5, M,389.272,11.0,0.0,0.0,0.0,1210.624
0.0,5.16,MDF11_2_AUG7,7.0,18.0,MDF11_2,4.0,5.6,41, M,972.408,11.0,0.0,0.0,0.0,2183.032
5.16,45.712,MDF11_2_Aug14,7.0,25.0,MDF11_2,4.0,5.6,43.6, M,1379.16,11.0,36.776,4.0,36.776,3562.192
45.712,3110.568,MDF11_2_Aug21,7.0,32.0,MDF11_2,4.0,5.8,42.9, M,1341.584,11.0,4284.424,4.0,4321.2,4903.776
3110.568,377.512,MDF11_2_Aug27,5.0,37.0,MDF11_2,4.0,5.4,38.7, M,339.592,11.0,31748.32,4.0,36069.52,5243.368
377.512,25374.816,MDF11_2_Sep3,9.0,46.0,MDF11_2,4.0,5.1,40.3, M,179.008,11.0,30188.584,4.0,66258.104,5422.376
25374.816,82.672,MDF11_2_Sep11,8.0,54.0,MDF11_2,4.0,5.9,40.5, M,28.728,11.0,40099.928,4.0,106358.032,5451.104
82.672,56.464,MDF11_2_Sep18,7.0,61.0,MDF11_2,4.0,5.2,39.1, M,7.656,11.0,441.752,4.0,106799.784,5458.76
56.464,1.184,MDF11_2_Sep24,6.0,67.0,MDF11_2,4.0,5.6,40.1, M,10.432,11.0,300.072,4.0,107099.856,5469.192
1.184,0.0,MDF11_2_Oct1,7.0,74.0,MDF11_2,4.0,6.3,40.7, M,0.0,11.0,9.128,3.0,107108.984,5469.192
0.0,0.0,MDF11_2_Dec4,63.0,137.0,MDF11_2,4.0,6.8,41.1, M,2.976,11.0,0.0,0.0,107108.984,5472.168
0.0,0.0,MDF11_3_Jul25,5.0,5.0,MDF11_3,4.0,6.4,40.5, M,821.352,11.0,0.0,0.0,0.0,821.352
0.0,0.0,MDF11_3_Jul31,6.0,11.0,MDF11_3,4.0,6.1,41.5, M,389.272,11.0,0.0,0.0,0.0,1210.624
0.0,18.048,MDF11_3_AUG7,7.0,18.0,MDF11_3,4.0,5.2,38.6, M,972.408,11.0,0.0,0.0,0.0,2183.032
18.048,284.952,MDF11_3_Aug14,7.0,25.0,MDF11_3,4.0,5.2,40.1, F,1379.16,11.0,36.776,4.0,36.776,3562.192
284.952,12314.192,MDF11_3_Aug21,7.0,32.0,MDF11_3,4.0,5.9,38, F,1341.584,11.0,4284.424,4.0,4321.2,4903.776
12314.192,26879.992,MDF11_3_Aug27,5.0,37.0,MDF11_3,4.0,6.9,39, M,339.592,11.0,31748.32,4.0,36069.52,5243.368
26879.992,8461.296,MDF11_3_Sep3,9.0,46.0,MDF11_3,4.0,5.7,38.7, M,179.008,11.0,30188.584,4.0,66258.104,5422.376
8461.296,159.12,MDF11_3_Sep11,8.0,54.0,MDF11_3,4.0,6.1,41, M,28.728,11.0,40099.928,4.0,106358.032,5451.104
159.12,216.888,MDF11_3_Sep18,7.0,61.0,MDF11_3,4.0,5.2,37.6, M,7.656,11.0,441.752,4.0,106799.784,5458.76
216.888,3.904,MDF11_3_Sep24,6.0,67.0,MDF11_3,4.0,5.9,40.5, M,10.432,11.0,300.072,4.0,107099.856,5469.192
3.904,0.0,MDF11_3_Oct1,7.0,74.0,MDF11_3,4.0,6.4,39.5, M,0.0,11.0,9.128,3.0,107108.984,5469.192
0.0,0.0,MDF11_3_Dec4,63.0,137.0,MDF11_3,4.0,7.0,39.4, M,2.976,11.0,0.0,0.0,107108.984,5472.168
0.0,0.0,MDF11_4_Jul25,5.0,5.0,MDF11_4,4.0,5.8,40.1, F,821.352,11.0,0.0,0.0,0.0,821.352
0.0,0.0,MDF11_4_Jul31,6.0,11.0,MDF11_4,4.0,6.7,41.1, F,389.272,11.0,0.0,0.0,0.0,1210.624
0.0,8.552,MDF11_4_AUG7,7.0,18.0,MDF11_4,4.0,6.0,40.5, F,972.408,11.0,0.0,0.0,0.0,2183.032
8.552,3949.44,MDF11_4_Aug14,7.0,25.0,MDF11_4,4.0,5.8,40, F,1379.16,11.0,36.776,4.0,36.776,3562.192
3949.44,12412.584,MDF11_4_Aug21,7.0,32.0,MDF11_4,4.0,5.4,40.2, F,1341.584,11.0,4284.424,4.0,4321.2,4903.776
12412.584,2193.528,MDF11_4_Aug27,5.0,37.0,MDF11_4,4.0,5.4,39.1, F,339.592,11.0,31748.32,4.0,36069.52,5243.368
2193.528,1675.312,MDF11_4_Sep3,9.0,46.0,MDF11_4,4.0,5.7,40.1, F,179.008,11.0,30188.584,4.0,66258.104,5422.376
1675.312,19.592,MDF11_4_Sep11,8.0,54.0,MDF11_4,4.0,7.0,40.7, F,28.728,11.0,40099.928,4.0,106358.032,5451.104
19.592,19.056,MDF11_4_Sep18,7.0,61.0,MDF11_4,4.0,6.4,40, F,7.656,11.0,441.752,4.0,106799.784,5458.76
19.056,4.04,MDF11_4_Sep24,6.0,67.0,MDF11_4,4.0,6.8,40.9, F,10.432,11.0,300.072,4.0,107099.856,5469.192
4.04,0.0,MDF11_4_Oct1,7.0,74.0,MDF11_4,4.0,6.8,40.6, F,0.0,11.0,9.128,3.0,107108.984,5469.192
0.0,0.0,MDF11_4_Dec4,63.0,137.0,MDF11_4,4.0,7.5,41.5, F,2.976,11.0,0.0,0.0,107108.984,5472.168
0.0,0.0,MDF12_1_Jul25,5.0,5.0,MDF12_1,8.0,7.9,42.4, F,247.992,12.0,6.16,1.0,6.16,247.992
0.0,1.76,MDF12_1_Jul31,6.0,11.0,MDF12_1,8.0,7.4,44.2, F,6630.16,12.0,0.0,0.0,6.16,6878.152
1.76,76.608,MDF12_1_AUG7,7.0,18.0,MDF12_1,8.0,7.6,42.5, F,6686.832,12.0,18.408,2.0,24.568,13564.984
76.608,145.936,MDF12_1_Aug14,7.0,25.0,MDF12_1,8.0,6.7,39.6, F,11932.64,12.0,1138.936,7.0,1163.504,25497.624
145.936,811.944,MDF12_1_Aug21,7.0,32.0,MDF12_1,8.0,6.5,40.6, F,2113.424,12.0,8638.512,8.0,9802.016,27611.048
811.944,1008.544,MDF12_1_Aug27,5.0,37.0,MDF12_1,8.0,6.5,40.3, F,138.864,12.0,70977.072,8.0,80779.088,27749.912
1008.544,71.624,MDF12_1_Sep3,9.0,46.0,MDF12_1,8.0,7.2,42.4, F,52.96,12.0,6799.408,8.0,87578.496,27802.872
71.624,0.0,MDF12_1_Sep11,8.0,54.0,MDF12_1,8.0,6.8,43.1, F,136.56,12.0,4254.56,8.0,91833.056,27939.432
0.0,6.624,MDF12_1_Sep18,7.0,61.0,MDF12_1,8.0,7.7,41.8, F,1.2,12.0,170.264,7.0,92003.32,27940.632
6.624,0.0,MDF12_1_Sep24,6.0,67.0,MDF12_1,8.0,6.9,42.1, F,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,46.744,MDF12_1_Oct1,7.0,74.0,MDF12_1,8.0,8.5,41.5, F,0.0,12.0,21.704,2.0,92174.384,27954.896
46.744,0.0,MDF12_1_Dec4,63.0,137.0,MDF12_1,8.0,8.9,43.3, F,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_2_Jul25,5.0,5.0,MDF12_2,8.0,6.8,42.8, M,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_2_Jul31,6.0,11.0,MDF12_2,8.0,6.3,42, M,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,0.0,MDF12_2_AUG7,7.0,18.0,MDF12_2,8.0,6.0,41, M,6686.832,12.0,18.408,2.0,24.568,13564.984
0.0,64.856,MDF12_2_Aug14,7.0,25.0,MDF12_2,8.0,6.1,42.4, M,11932.64,12.0,1138.936,7.0,1163.504,25497.624
64.856,4703.616,MDF12_2_Aug21,7.0,32.0,MDF12_2,8.0,5.9,42, M,2113.424,12.0,8638.512,8.0,9802.016,27611.048
4703.616,602.136,MDF12_2_Aug27,5.0,37.0,MDF12_2,8.0,6.2,42.1, M,138.864,12.0,70977.072,8.0,80779.088,27749.912
602.136,213.16,MDF12_2_Sep3,9.0,46.0,MDF12_2,8.0,5.9,40.1, M,52.96,12.0,6799.408,8.0,87578.496,27802.872
213.16,46.44,MDF12_2_Sep11,8.0,54.0,MDF12_2,8.0,5.6,41.3, M,136.56,12.0,4254.56,8.0,91833.056,27939.432
46.44,0.0,MDF12_2_Sep18,7.0,61.0,MDF12_2,8.0,6.2,39.8, M,1.2,12.0,170.264,7.0,92003.32,27940.632
0.0,0.0,MDF12_2_Sep24,6.0,67.0,MDF12_2,8.0,4.7,41.7, M,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,0.0,MDF12_2_Oct1,7.0,74.0,MDF12_2,8.0,7.0,41.7, M,0.0,12.0,21.704,2.0,92174.384,27954.896
0.0,0.0,MDF12_2_Dec4,63.0,137.0,MDF12_2,8.0,7.3,42, M,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_3_Jul25,5.0,5.0,MDF12_3,8.0,8.1,43, M,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_3_Jul31,6.0,11.0,MDF12_3,8.0,7.6,43.7, M,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,176.68,MDF12_3_AUG7,7.0,18.0,MDF12_3,8.0,6.5,38.6, M,6686.832,12.0,18.408,2.0,24.568,13564.984
176.68,552.24,MDF12_3_Aug14,7.0,25.0,MDF12_3,8.0,6.1,41.2, M,11932.64,12.0,1138.936,7.0,1163.504,25497.624
552.24,2983.976,MDF12_3_Aug21,7.0,32.0,MDF12_3,8.0,6.0,45.2, M,2113.424,12.0,8638.512,8.0,9802.016,27611.048
2983.976,19.856,MDF12_3_Aug27,5.0,37.0,MDF12_3,8.0,7.6,42.1, M,138.864,12.0,70977.072,8.0,80779.088,27749.912
19.856,19.472,MDF12_3_Sep3,9.0,46.0,MDF12_3,8.0,7.3,41.7, M,52.96,12.0,6799.408,8.0,87578.496,27802.872
19.472,9.96,MDF12_3_Sep11,8.0,54.0,MDF12_3,8.0,6.8,42.3, M,136.56,12.0,4254.56,8.0,91833.056,27939.432
9.96,82.912,MDF12_3_Sep18,7.0,61.0,MDF12_3,8.0,7.9,41.2, M,1.2,12.0,170.264,7.0,92003.32,27940.632
82.912,0.0,MDF12_3_Sep24,6.0,67.0,MDF12_3,8.0,7.8,43.7, M,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,115.312,MDF12_3_Oct1,7.0,74.0,MDF12_3,8.0,7.9,43.3, M,0.0,12.0,21.704,2.0,92174.384,27954.896
115.312,0.0,MDF12_3_Dec4,63.0,137.0,MDF12_3,8.0,7.8,42.8, M,5.56,12.0,164.128,4.0,92338.512,27960.456
6.16,0.0,MDF12_4_Jul25,5.0,5.0,MDF12_4,8.0,8.3,44.4, M,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_4_Jul31,6.0,11.0,MDF12_4,8.0,8.4,46.6, M,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,462.864,MDF12_4_AUG7,7.0,18.0,MDF12_4,8.0,7.8,42.1, M,6686.832,12.0,18.408,2.0,24.568,13564.984
462.864,2594.888,MDF12_4_Aug14,7.0,25.0,MDF12_4,8.0,7.2,45.1, M,11932.64,12.0,1138.936,7.0,1163.504,25497.624
2594.888,4013.544,MDF12_4_Aug21,7.0,32.0,MDF12_4,8.0,7.1,44.7, M,2113.424,12.0,8638.512,8.0,9802.016,27611.048
4013.544,227.152,MDF12_4_Aug27,5.0,37.0,MDF12_4,8.0,7.6,44.3, M,138.864,12.0,70977.072,8.0,80779.088,27749.912
227.152,157.896,MDF12_4_Sep3,9.0,46.0,MDF12_4,8.0,7.4,43.9, M,52.96,12.0,6799.408,8.0,87578.496,27802.872
157.896,27.336,MDF12_4_Sep11,8.0,54.0,MDF12_4,8.0,7.5,45.7, M,136.56,12.0,4254.56,8.0,91833.056,27939.432
27.336,34.784,MDF12_4_Sep18,7.0,61.0,MDF12_4,8.0,8.1,41.6, M,1.2,12.0,170.264,7.0,92003.32,27940.632
34.784,0.0,MDF12_4_Sep24,6.0,67.0,MDF12_4,8.0,7.7,43.5, M,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,0.0,MDF12_4_Oct1,7.0,74.0,MDF12_4,8.0,8.6,43.7, M,0.0,12.0,21.704,2.0,92174.384,27954.896
0.0,0.0,MDF12_4_Dec4,63.0,137.0,MDF12_4,8.0,9.0,45, M,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_5_Jul25,5.0,5.0,MDF12_5,8.0,5.5,38.3, F,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_5_Jul31,6.0,11.0,MDF12_5,8.0,5.0,42.2, F,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,89.6,MDF12_5_AUG7,7.0,18.0,MDF12_5,8.0,5.5,38, F,6686.832,12.0,18.408,2.0,24.568,13564.984
89.6,4721.76,MDF12_5_Aug14,7.0,25.0,MDF12_5,8.0,5.2,42.4, F,11932.64,12.0,1138.936,7.0,1163.504,25497.624
4721.76,40971.312,MDF12_5_Aug21,7.0,32.0,MDF12_5,8.0,5.2,39.6, F,2113.424,12.0,8638.512,8.0,9802.016,27611.048
40971.312,3678.384,MDF12_5_Aug27,5.0,37.0,MDF12_5,8.0,4.9,37.8, F,138.864,12.0,70977.072,8.0,80779.088,27749.912
3678.384,1113.112,MDF12_5_Sep3,9.0,46.0,MDF12_5,8.0,5.1,38.4, F,52.96,12.0,6799.408,8.0,87578.496,27802.872
1113.112,15.28,MDF12_5_Sep11,8.0,54.0,MDF12_5,8.0,5.4,39.2, F,136.56,12.0,4254.56,8.0,91833.056,27939.432
15.28,15.952,MDF12_5_Sep18,7.0,61.0,MDF12_5,8.0,5.5,38.6, F,1.2,12.0,170.264,7.0,92003.32,27940.632
15.952,1.048,MDF12_5_Sep24,6.0,67.0,MDF12_5,8.0,5.3,38.3, F,14.264,12.0,149.36,6.0,92152.68,27954.896
1.048,0.0,MDF12_5_Oct1,7.0,74.0,MDF12_5,8.0,5.9,38.4, F,0.0,12.0,21.704,2.0,92174.384,27954.896
0.0,0.0,MDF12_5_Dec4,63.0,137.0,MDF12_5,8.0,6.4,39.2, F,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_6_Jul25,5.0,5.0,MDF12_6,8.0,7.5,41, F,247.992,12.0,6.16,1.0,6.16,247.992
0.0,16.648,MDF12_6_Jul31,6.0,11.0,MDF12_6,8.0,6.8,41.8, F,6630.16,12.0,0.0,0.0,6.16,6878.152
16.648,34.424,MDF12_6_AUG7,7.0,18.0,MDF12_6,8.0,6.9,39.8, F,6686.832,12.0,18.408,2.0,24.568,13564.984
34.424,312.272,MDF12_6_Aug14,7.0,25.0,MDF12_6,8.0,7.0,43.5, F,11932.64,12.0,1138.936,7.0,1163.504,25497.624
312.272,7741.56,MDF12_6_Aug21,7.0,32.0,MDF12_6,8.0,6.0,39.9, F,2113.424,12.0,8638.512,8.0,9802.016,27611.048
7741.56,274.6,MDF12_6_Aug27,5.0,37.0,MDF12_6,8.0,7.2,41.8, F,138.864,12.0,70977.072,8.0,80779.088,27749.912
274.6,145.576,MDF12_6_Sep3,9.0,46.0,MDF12_6,8.0,6.3,40.6, F,52.96,12.0,6799.408,8.0,87578.496,27802.872
145.576,29.92,MDF12_6_Sep11,8.0,54.0,MDF12_6,8.0,7.1,40.5, F,136.56,12.0,4254.56,8.0,91833.056,27939.432
29.92,0.0,MDF12_6_Sep18,7.0,61.0,MDF12_6,8.0,7.0,40.8, F,1.2,12.0,170.264,7.0,92003.32,27940.632
0.0,0.0,MDF12_6_Sep24,6.0,67.0,MDF12_6,8.0,6.5,39.8, F,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,0.0,MDF12_6_Oct1,7.0,74.0,MDF12_6,8.0,8.4,42.9, F,0.0,12.0,21.704,2.0,92174.384,27954.896
0.0,0.0,MDF12_6_Dec4,63.0,137.0,MDF12_6,8.0,7.6,41.6, F,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_7_Jul25,5.0,5.0,MDF12_7,8.0,7.5,42.1, M,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_7_Jul31,6.0,11.0,MDF12_7,8.0,7.1,44.7, M,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,16.392,MDF12_7_AUG7,7.0,18.0,MDF12_7,8.0,5.6,40.9, M,6686.832,12.0,18.408,2.0,24.568,13564.984
16.392,192.552,MDF12_7_Aug14,7.0,25.0,MDF12_7,8.0,5.7,41.4, M,11932.64,12.0,1138.936,7.0,1163.504,25497.624
192.552,5613.928,MDF12_7_Aug21,7.0,32.0,MDF12_7,8.0,6.0,44, M,2113.424,12.0,8638.512,8.0,9802.016,27611.048
5613.928,85.432,MDF12_7_Aug27,5.0,37.0,MDF12_7,8.0,7.1,41.4, M,138.864,12.0,70977.072,8.0,80779.088,27749.912
85.432,117.536,MDF12_7_Sep3,9.0,46.0,MDF12_7,8.0,5.3,39.9, M,52.96,12.0,6799.408,8.0,87578.496,27802.872
117.536,2.488,MDF12_7_Sep11,8.0,54.0,MDF12_7,8.0,6.3,40.8, M,136.56,12.0,4254.56,8.0,91833.056,27939.432
2.488,2.896,MDF12_7_Sep18,7.0,61.0,MDF12_7,8.0,6.4,41, M,1.2,12.0,170.264,7.0,92003.32,27940.632
2.896,20.656,MDF12_7_Sep24,6.0,67.0,MDF12_7,8.0,6.2,43, M,14.264,12.0,149.36,6.0,92152.68,27954.896
20.656,0.944,MDF12_7_Oct1,7.0,74.0,MDF12_7,8.0,7.3,42.4, M,0.0,12.0,21.704,2.0,92174.384,27954.896
0.944,0.0,MDF12_7_Dec4,63.0,137.0,MDF12_7,8.0,7.5,43.2, M,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF12_8_Jul25,5.0,5.0,MDF12_8,8.0,7.0,41.5, F,247.992,12.0,6.16,1.0,6.16,247.992
0.0,0.0,MDF12_8_Jul31,6.0,11.0,MDF12_8,8.0,7.1,42.5, F,6630.16,12.0,0.0,0.0,6.16,6878.152
0.0,282.368,MDF12_8_AUG7,7.0,18.0,MDF12_8,8.0,6.9,42.4, F,6686.832,12.0,18.408,2.0,24.568,13564.984
282.368,54.008,MDF12_8_Aug14,7.0,25.0,MDF12_8,8.0,6.2,41.9, F,11932.64,12.0,1138.936,7.0,1163.504,25497.624
54.008,4137.192,MDF12_8_Aug21,7.0,32.0,MDF12_8,8.0,6.0,41.7, F,2113.424,12.0,8638.512,8.0,9802.016,27611.048
4137.192,903.304,MDF12_8_Aug27,5.0,37.0,MDF12_8,8.0,6.3,42.7, F,138.864,12.0,70977.072,8.0,80779.088,27749.912
903.304,2416.184,MDF12_8_Sep3,9.0,46.0,MDF12_8,8.0,6.6,42, F,52.96,12.0,6799.408,8.0,87578.496,27802.872
2416.184,38.84,MDF12_8_Sep11,8.0,54.0,MDF12_8,8.0,7.6,41.8, F,136.56,12.0,4254.56,8.0,91833.056,27939.432
38.84,6.192,MDF12_8_Sep18,7.0,61.0,MDF12_8,8.0,7.5,41.1, F,1.2,12.0,170.264,7.0,92003.32,27940.632
6.192,0.0,MDF12_8_Sep24,6.0,67.0,MDF12_8,8.0,7.2,41.8, F,14.264,12.0,149.36,6.0,92152.68,27954.896
0.0,1.128,MDF12_8_Oct1,7.0,74.0,MDF12_8,8.0,8.4,41.3, F,0.0,12.0,21.704,2.0,92174.384,27954.896
1.128,0.0,MDF12_8_Dec4,63.0,137.0,MDF12_8,8.0,8.0,41.1, F,5.56,12.0,164.128,4.0,92338.512,27960.456
0.0,0.0,MDF13_1_Jul25,5.0,5.0,MDF13_1,8.0,6.8,39.3, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,0.968,MDF13_1_Jul31,6.0,11.0,MDF13_1,8.0,7.2,43, M,4150.856,13.0,1.912,1.0,1.912,6138.728
0.968,58.176,MDF13_1_AUG7,7.0,18.0,MDF13_1,8.0,6.1,43.5, M,1157.312,13.0,17.56,5.0,19.472,7296.04
58.176,,MDF13_1_Aug8,1.0,19.0,MDF13_1,8.0,,,,14275.48,13.0,3056.208,9.0,3075.68,21571.52
272.176,3625.792,MDF13_1_Aug21,8.0,32.0,MDF13_1,8.0,5.9,42.5, M,2534.656,13.0,44036.056,8.0,50167.944,38381.656
3625.792,3.088,MDF13_1_Aug27,6.0,38.0,MDF13_1,8.0,6.8,42.4, M,640.008,13.0,88071.112,7.0,138239.056,39021.664
3.088,272.752,MDF13_1_Sep3,7.0,45.0,MDF13_1,8.0,6.3,40.3, M,45.544,13.0,26714.512,7.0,164953.568,39067.208
272.752,0.0,MDF13_1_Sep11,9.0,54.0,MDF13_1,8.0,6.5,42.5, M,42.128,13.0,6565.12,9.0,171518.688,39109.336
0.0,11.696,MDF13_1_Sep18,6.0,60.0,MDF13_1,8.0,7.2,41.8, M,28.912,13.0,2130.976,7.0,173649.664,39138.248
11.696,10.52,MDF13_1_Sep24,6.0,66.0,MDF13_1,8.0,7.0,43, M,34.512,13.0,2678.92,8.0,176328.584,39172.76
10.52,0.0,MDF13_1_Oct1,8.0,74.0,MDF13_1,8.0,7.8,42, M,30.152,13.0,954.56,8.0,177283.144,39202.912
0.0,0.0,MDF13_1_Dec4,63.0,137.0,MDF13_1,8.0,6.7,39.3, M,4.536,13.0,38.008,4.0,177321.152,39207.448
0.0,0.0,MDF13_2_Jul25,5.0,5.0,MDF13_2,8.0,5.3,36.5, F,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,2.832,MDF13_2_Jul31,6.0,11.0,MDF13_2,8.0,5.7,38.2, F,4150.856,13.0,1.912,1.0,1.912,6138.728
2.832,383.672,MDF13_2_Aug8,8.0,19.0,MDF13_2,8.0,5.7,38, F,1157.312,13.0,17.56,5.0,19.472,7296.04
383.672,331.96,MDF13_2_Aug13,5.0,24.0,MDF13_2,8.0,5.2,39.5, F,14275.48,13.0,3056.208,9.0,3075.68,21571.52
331.96,14224.808,MDF13_2_Aug21,8.0,32.0,MDF13_2,8.0,6.1,39.9, F,2534.656,13.0,44036.056,8.0,47111.736,24106.176
14224.808,0.0,MDF13_2_Aug27,6.0,38.0,MDF13_2,8.0,5.8,37, F,640.008,13.0,88071.112,7.0,135182.848,24746.184
0.0,922.632,MDF13_2_Sep3,7.0,45.0,MDF13_2,8.0,4.9,38.5, F,45.544,13.0,26714.512,7.0,161897.36,24791.728
922.632,163.6,MDF13_2_Sep11,9.0,54.0,MDF13_2,8.0,4.7,39, F,42.128,13.0,6565.12,9.0,168462.48,24833.856
163.6,0.0,MDF13_2_Sep18,6.0,60.0,MDF13_2,8.0,5.3,38.1, F,28.912,13.0,2130.976,7.0,170593.456,24862.768
0.0,19.696,MDF13_2_Sep24,6.0,66.0,MDF13_2,8.0,5.1,39.3, F,34.512,13.0,2678.92,8.0,173272.376,24897.28
19.696,0.0,MDF13_2_Oct1,8.0,74.0,MDF13_2,8.0,5.9,38.8, F,30.152,13.0,954.56,8.0,174226.936,24927.432
0.0,0.0,MDF13_2_Dec4,63.0,137.0,MDF13_2,8.0,5.8,37.9, F,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,0.0,MDF13_3_Jul25,5.0,5.0,MDF13_3,8.0,7.8,43.5, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,4.272,MDF13_3_Jul31,6.0,11.0,MDF13_3,8.0,7.3,40.5, M,4150.856,13.0,1.912,1.0,1.912,6138.728
4.272,356.904,MDF13_3_Aug8,8.0,19.0,MDF13_3,8.0,7.1,42.7, M,1157.312,13.0,17.56,5.0,19.472,7296.04
356.904,41205.192,MDF13_3_Aug13,5.0,24.0,MDF13_3,8.0,8.3,45.4, M,14275.48,13.0,3056.208,9.0,3075.68,21571.52
41205.192,3821.32,MDF13_3_Aug21,8.0,32.0,MDF13_3,8.0,8.5,42.7, M,2534.656,13.0,44036.056,8.0,47111.736,24106.176
3821.32,0.0,MDF13_3_Aug27,6.0,38.0,MDF13_3,8.0,7.7,42.2, M,640.008,13.0,88071.112,7.0,135182.848,24746.184
0.0,172.872,MDF13_3_Sep3,7.0,45.0,MDF13_3,8.0,8.4,43, M,45.544,13.0,26714.512,7.0,161897.36,24791.728
172.872,33.272,MDF13_3_Sep11,9.0,54.0,MDF13_3,8.0,7.9,44, M,42.128,13.0,6565.12,9.0,168462.48,24833.856
